uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
722f4af9cbca11eeadf728c2dd2980ba,11,11-3,11-3-2,Wanderer,Faruzan,Furina,Jean,2024-02-11 13:08:56+00:00
722f4af9cbca11eeadf728c2dd2980ba,12,12-1,12-1-1,Wanderer,Faruzan,Bennett,Zhongli,2024-02-11 13:12:21+00:00
722f4af9cbca11eeadf728c2dd2980ba,12,12-1,12-1-2,Wriothesley,Furina,Yelan,Jean,2024-02-11 13:13:28+00:00
722f4af9cbca11eeadf728c2dd2980ba,12,12-2,12-2-1,Wanderer,Faruzan,Bennett,Zhongli,2024-02-11 13:14:33+00:00
722f4af9cbca11eeadf728c2dd2980ba,12,12-2,12-2-2,Wriothesley,Furina,Yelan,Jean,2024-02-11 13:15:40+00:00
722f4af9cbca11eeadf728c2dd2980ba,12,12-3,12-3-1,Wanderer,Faruzan,Bennett,Zhongli,2024-02-11 13:17:22+00:00
722f4af9cbca11eeadf728c2dd2980ba,12,12-3,12-3-2,Wriothesley,Furina,Yelan,Jean,2024-02-11 13:18:21+00:00
722f4afacbca11eea1c128c2dd2980ba,11,11-1,11-1-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-01 00:33:47+00:00
722f4afacbca11eea1c128c2dd2980ba,11,11-1,11-1-2,Hu Tao,Yelan,Furina,Zhongli,2024-02-01 00:34:22+00:00
722f4afacbca11eea1c128c2dd2980ba,11,11-2,11-2-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-01 00:35:04+00:00
722f4afacbca11eea1c128c2dd2980ba,11,11-2,11-2-2,Hu Tao,Yelan,Furina,Zhongli,2024-02-01 00:35:53+00:00
722f4afacbca11eea1c128c2dd2980ba,11,11-3,11-3-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-01 00:36:45+00:00
722f4afacbca11eea1c128c2dd2980ba,11,11-3,11-3-2,Hu Tao,Yelan,Furina,Zhongli,2024-02-01 00:37:42+00:00
722f4afacbca11eea1c128c2dd2980ba,12,12-1,12-1-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-01 00:39:39+00:00
722f4afacbca11eea1c128c2dd2980ba,12,12-1,12-1-2,Hu Tao,Yelan,Furina,Zhongli,2024-02-01 00:40:46+00:00
722f4afacbca11eea1c128c2dd2980ba,12,12-2,12-2-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-01 00:42:42+00:00
722f4afacbca11eea1c128c2dd2980ba,12,12-2,12-2-2,Hu Tao,Yelan,Furina,Zhongli,2024-02-01 00:43:35+00:00
722f4afacbca11eea1c128c2dd2980ba,12,12-3,12-3-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-01 00:45:45+00:00
722f4afacbca11eea1c128c2dd2980ba,12,12-3,12-3-2,Hu Tao,Yelan,Furina,Zhongli,2024-02-01 00:46:56+00:00
722f4afbcbca11ee82e328c2dd2980ba,11,11-1,11-1-1,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-01-31 20:13:18+00:00
722f4afbcbca11ee82e328c2dd2980ba,11,11-1,11-1-2,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-01-31 20:14:16+00:00
722f4afbcbca11ee82e328c2dd2980ba,11,11-2,11-2-1,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-01-31 20:14:57+00:00
722f4afbcbca11ee82e328c2dd2980ba,11,11-2,11-2-2,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-01-31 20:16:07+00:00
722f4afbcbca11ee82e328c2dd2980ba,11,11-3,11-3-1,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-01-31 20:16:49+00:00
722f4afbcbca11ee82e328c2dd2980ba,11,11-3,11-3-2,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-01-31 20:17:31+00:00
722f4afbcbca11ee82e328c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Baizhu,Kaedehara Kazuha,Fischl,2024-02-01 12:23:12+00:00
722f4afbcbca11ee82e328c2dd2980ba,12,12-1,12-1-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-01 12:24:43+00:00
722f4afbcbca11ee82e328c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Baizhu,Kaedehara Kazuha,Fischl,2024-02-01 12:26:29+00:00
722f4afbcbca11ee82e328c2dd2980ba,12,12-2,12-2-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-01 12:27:33+00:00
722f4afbcbca11ee82e328c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Baizhu,Kaedehara Kazuha,Fischl,2024-02-01 12:29:54+00:00
722f4afbcbca11ee82e328c2dd2980ba,12,12-3,12-3-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-01 12:31:08+00:00
722f4afccbca11ee8ff828c2dd2980ba,11,11-1,11-1-1,Hu Tao,Yelan,Furina,Mona,2024-02-01 03:29:30+00:00
722f4afccbca11ee8ff828c2dd2980ba,11,11-1,11-1-2,Nahida,Collei,Nilou,Sangonomiya Kokomi,2024-02-01 03:30:11+00:00
722f4afccbca11ee8ff828c2dd2980ba,11,11-2,11-2-1,Hu Tao,Yelan,Furina,Mona,2024-02-01 03:30:39+00:00
722f4afccbca11ee8ff828c2dd2980ba,11,11-2,11-2-2,Nahida,Collei,Nilou,Sangonomiya Kokomi,2024-02-01 03:31:12+00:00
722f4afccbca11ee8ff828c2dd2980ba,11,11-3,11-3-1,Hu Tao,Yelan,Furina,Mona,2024-02-01 03:32:00+00:00
722f4afccbca11ee8ff828c2dd2980ba,11,11-3,11-3-2,Nahida,Collei,Nilou,Sangonomiya Kokomi,2024-02-01 03:32:24+00:00
722f4afccbca11ee8ff828c2dd2980ba,12,12-1,12-1-1,Nahida,Collei,Nilou,Sangonomiya Kokomi,2024-02-01 03:36:30+00:00
722f4afccbca11ee8ff828c2dd2980ba,12,12-1,12-1-2,Hu Tao,Yelan,Furina,Mona,2024-02-01 03:37:43+00:00
722f4afccbca11ee8ff828c2dd2980ba,12,12-2,12-2-1,Nahida,Collei,Nilou,Sangonomiya Kokomi,2024-02-01 03:38:28+00:00
722f4afccbca11ee8ff828c2dd2980ba,12,12-2,12-2-2,Hu Tao,Yelan,Furina,Mona,2024-02-01 03:39:11+00:00
722f4afccbca11ee8ff828c2dd2980ba,12,12-3,12-3-1,Nahida,Collei,Nilou,Sangonomiya Kokomi,2024-02-01 03:40:31+00:00
722f4afccbca11ee8ff828c2dd2980ba,12,12-3,12-3-2,Hu Tao,Yelan,Furina,Mona,2024-02-01 03:41:29+00:00
722f4afdcbca11ee890728c2dd2980ba,11,11-1,11-1-1,Wanderer,Jean,Xiao,Faruzan,2024-02-04 14:48:47+00:00
722f4afdcbca11ee890728c2dd2980ba,11,11-1,11-1-2,Navia,Zhongli,Furina,Yelan,2024-02-04 14:49:27+00:00
722f4afdcbca11ee890728c2dd2980ba,11,11-2,11-2-1,Wanderer,Jean,Xiao,Faruzan,2024-02-04 14:50:02+00:00
722f4afdcbca11ee890728c2dd2980ba,11,11-2,11-2-2,Navia,Zhongli,Furina,Yelan,2024-02-04 14:51:05+00:00
722f4afdcbca11ee890728c2dd2980ba,11,11-3,11-3-1,Wanderer,Jean,Xiao,Faruzan,2024-02-04 14:51:48+00:00
722f4afdcbca11ee890728c2dd2980ba,11,11-3,11-3-2,Navia,Zhongli,Furina,Yelan,2024-02-04 14:52:24+00:00
722f4afdcbca11ee890728c2dd2980ba,12,12-1,12-1-1,Wanderer,Xiao,Jean,Faruzan,2024-02-04 15:04:34+00:00
722f4afdcbca11ee890728c2dd2980ba,12,12-1,12-1-2,Zhongli,Yelan,Yoimiya,Yun Jin,2024-02-04 15:06:22+00:00
722f4afdcbca11ee890728c2dd2980ba,12,12-2,12-2-1,Wanderer,Xiao,Jean,Faruzan,2024-02-04 15:06:53+00:00
722f4afdcbca11ee890728c2dd2980ba,12,12-2,12-2-2,Zhongli,Yelan,Yoimiya,Yun Jin,2024-02-04 15:08:07+00:00
722f4afdcbca11ee890728c2dd2980ba,12,12-3,12-3-1,Wanderer,Xiao,Jean,Faruzan,2024-02-04 15:09:23+00:00
722f4afdcbca11ee890728c2dd2980ba,12,12-3,12-3-2,Zhongli,Yelan,Yoimiya,Yun Jin,2024-02-04 15:10:52+00:00
722f4afecbca11ee878128c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Chevreuse,Xiangling,Kujou Sara,2024-02-08 15:37:20+00:00
722f4afecbca11ee878128c2dd2980ba,11,11-1,11-1-2,Zhongli,Faruzan,Bennett,Wanderer,2024-02-08 15:38:44+00:00
722f4afecbca11ee878128c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Chevreuse,Xiangling,Kujou Sara,2024-02-08 15:39:30+00:00
722f4afecbca11ee878128c2dd2980ba,11,11-2,11-2-2,Zhongli,Faruzan,Bennett,Wanderer,2024-02-08 15:40:54+00:00
722f4afecbca11ee878128c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Chevreuse,Xiangling,Kujou Sara,2024-02-08 15:41:48+00:00
722f4afecbca11ee878128c2dd2980ba,11,11-3,11-3-2,Zhongli,Faruzan,Bennett,Wanderer,2024-02-08 15:44:02+00:00
722f4afecbca11ee878128c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Kaedehara Kazuha,Shenhe,Sangonomiya Kokomi,2024-02-08 16:01:03+00:00
722f4afecbca11ee878128c2dd2980ba,12,12-1,12-1-2,Nahida,Yelan,Xingqiu,Kuki Shinobu,2024-02-08 16:02:36+00:00
722f4afecbca11ee878128c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Kaedehara Kazuha,Shenhe,Sangonomiya Kokomi,2024-02-08 16:03:50+00:00
722f4afecbca11ee878128c2dd2980ba,12,12-2,12-2-2,Nahida,Yelan,Xingqiu,Kuki Shinobu,2024-02-08 16:05:06+00:00
722f4afecbca11ee878128c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Kaedehara Kazuha,Shenhe,Sangonomiya Kokomi,2024-02-08 16:07:28+00:00
722f4afecbca11ee878128c2dd2980ba,12,12-3,12-3-2,Nahida,Yelan,Xingqiu,Kuki Shinobu,2024-02-08 16:08:44+00:00
722f4affcbca11ee997028c2dd2980ba,11,11-1,11-1-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2024-02-13 05:30:06+00:00
722f4affcbca11ee997028c2dd2980ba,11,11-1,11-1-2,Furina,Xianyun,Faruzan,Xiao,2024-02-13 05:30:52+00:00
722f4affcbca11ee997028c2dd2980ba,11,11-2,11-2-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2024-02-13 05:33:15+00:00
722f4affcbca11ee997028c2dd2980ba,11,11-2,11-2-2,Furina,Xianyun,Faruzan,Xiao,2024-02-13 05:34:40+00:00
722f4affcbca11ee997028c2dd2980ba,11,11-3,11-3-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2024-02-13 05:35:18+00:00
722f4affcbca11ee997028c2dd2980ba,11,11-3,11-3-2,Furina,Xianyun,Faruzan,Xiao,2024-02-13 05:36:00+00:00
722f4affcbca11ee997028c2dd2980ba,12,12-1,12-1-1,Faruzan,Furina,Xianyun,Xiao,2024-02-13 19:02:13+00:00
722f4affcbca11ee997028c2dd2980ba,12,12-1,12-1-2,Yae Miko,Nahida,Tighnari,Fischl,2024-02-13 19:03:00+00:00
722f4affcbca11ee997028c2dd2980ba,12,12-2,12-2-1,Faruzan,Furina,Xianyun,Xiao,2024-02-13 19:06:24+00:00
722f4affcbca11ee997028c2dd2980ba,12,12-2,12-2-2,Yae Miko,Nahida,Tighnari,Fischl,2024-02-13 19:07:44+00:00
722f4affcbca11ee997028c2dd2980ba,12,12-3,12-3-1,Furina,Xianyun,Faruzan,Xiao,2024-02-13 05:56:59+00:00
722f4affcbca11ee997028c2dd2980ba,12,12-3,12-3-2,Yae Miko,Nahida,Tighnari,Fischl,2024-02-13 05:58:09+00:00
722f4b00cbca11ee884a28c2dd2980ba,11,11-1,11-1-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-02 04:33:56+00:00
722f4b00cbca11ee884a28c2dd2980ba,11,11-1,11-1-2,Wanderer,Faruzan,Jean,Bennett,2024-02-02 04:34:23+00:00
722f4b00cbca11ee884a28c2dd2980ba,11,11-2,11-2-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-02 04:34:53+00:00
722f4b00cbca11ee884a28c2dd2980ba,11,11-2,11-2-2,Wanderer,Faruzan,Jean,Bennett,2024-02-02 04:35:44+00:00
722f4b00cbca11ee884a28c2dd2980ba,11,11-3,11-3-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-02 04:36:25+00:00
722f4b00cbca11ee884a28c2dd2980ba,11,11-3,11-3-2,Wanderer,Faruzan,Jean,Bennett,2024-02-02 04:36:56+00:00
722f4b00cbca11ee884a28c2dd2980ba,12,12-1,12-1-1,Kamisato Ayato,Nahida,Kuki Shinobu,Bennett,2024-02-02 04:56:17+00:00
722f4b00cbca11ee884a28c2dd2980ba,12,12-1,12-1-2,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-02 04:58:15+00:00
722f4b00cbca11ee884a28c2dd2980ba,12,12-2,12-2-1,Kamisato Ayato,Nahida,Kuki Shinobu,Bennett,2024-02-02 04:59:38+00:00
722f4b00cbca11ee884a28c2dd2980ba,12,12-2,12-2-2,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-02 05:00:41+00:00
722f4b00cbca11ee884a28c2dd2980ba,12,12-3,12-3-1,Kamisato Ayato,Nahida,Kuki Shinobu,Bennett,2024-02-02 05:02:21+00:00
722f4b00cbca11ee884a28c2dd2980ba,12,12-3,12-3-2,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2024-02-02 05:03:23+00:00
722f4b01cbca11ee91e128c2dd2980ba,11,11-1,11-1-1,Zhongli,Yoimiya,,,2024-02-01 10:35:54+00:00
722f4b01cbca11ee91e128c2dd2980ba,11,11-1,11-1-2,Kaedehara Kazuha,Neuvillette,,,2024-02-01 10:37:01+00:00
722f4b01cbca11ee91e128c2dd2980ba,11,11-2,11-2-1,Zhongli,Yoimiya,,,2024-02-01 10:37:36+00:00
722f4b01cbca11ee91e128c2dd2980ba,11,11-2,11-2-2,Kaedehara Kazuha,Neuvillette,,,2024-02-01 10:39:26+00:00
722f4b01cbca11ee91e128c2dd2980ba,11,11-3,11-3-1,Zhongli,Yoimiya,,,2024-02-01 10:40:06+00:00
722f4b01cbca11ee91e128c2dd2980ba,11,11-3,11-3-2,Kaedehara Kazuha,Neuvillette,,,2024-02-01 10:40:55+00:00
722f4b01cbca11ee91e128c2dd2980ba,12,12-1,12-1-1,Baizhu,Kaedehara Kazuha,Yae Miko,Neuvillette,2024-02-01 10:44:31+00:00
722f4b01cbca11ee91e128c2dd2980ba,12,12-1,12-1-2,Zhongli,Yelan,Yun Jin,Yoimiya,2024-02-01 10:45:52+00:00
722f4b01cbca11ee91e128c2dd2980ba,12,12-2,12-2-1,Baizhu,Kaedehara Kazuha,Yae Miko,Neuvillette,2024-02-01 10:47:13+00:00
722f4b01cbca11ee91e128c2dd2980ba,12,12-2,12-2-2,Zhongli,Yelan,Yun Jin,Yoimiya,2024-02-01 10:48:14+00:00
722f4b01cbca11ee91e128c2dd2980ba,12,12-3,12-3-1,Baizhu,Kaedehara Kazuha,Yae Miko,Neuvillette,2024-02-01 10:49:36+00:00
722f4b01cbca11ee91e128c2dd2980ba,12,12-3,12-3-2,Zhongli,Yelan,Yun Jin,Yoimiya,2024-02-01 10:50:47+00:00
722f4b02cbca11ee812228c2dd2980ba,11,11-1,11-1-1,Alhaitham,Nahida,Fischl,Kuki Shinobu,2024-01-31 20:16:31+00:00
722f4b02cbca11ee812228c2dd2980ba,11,11-1,11-1-2,Xiao,Faruzan,Bennett,Xianyun,2024-01-31 20:17:04+00:00
722f4b02cbca11ee812228c2dd2980ba,11,11-2,11-2-1,Alhaitham,Nahida,Fischl,Kuki Shinobu,2024-01-31 20:17:42+00:00
722f4b02cbca11ee812228c2dd2980ba,11,11-2,11-2-2,Xiao,Faruzan,Bennett,Xianyun,2024-01-31 20:18:24+00:00
722f4b02cbca11ee812228c2dd2980ba,11,11-3,11-3-1,Alhaitham,Nahida,Fischl,Kuki Shinobu,2024-01-31 20:18:48+00:00
722f4b02cbca11ee812228c2dd2980ba,11,11-3,11-3-2,Xiao,Faruzan,Bennett,Xianyun,2024-01-31 20:19:13+00:00
722f4b02cbca11ee812228c2dd2980ba,12,12-1,12-1-1,Xiao,Xianyun,Faruzan,Bennett,2024-02-13 04:27:42+00:00
722f4b02cbca11ee812228c2dd2980ba,12,12-1,12-1-2,Tighnari,Nahida,Yae Miko,Fischl,2024-02-13 04:28:27+00:00
722f4b02cbca11ee812228c2dd2980ba,12,12-2,12-2-1,Bennett,Xiangling,Chevreuse,Beidou,2024-02-07 22:39:25+00:00
722f4b02cbca11ee812228c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Kuki Shinobu,Fischl,2024-02-07 22:40:57+00:00
722f4b02cbca11ee812228c2dd2980ba,12,12-3,12-3-1,Gaming,Bennett,Xiangling,Xianyun,2024-02-07 12:01:28+00:00
722f4b02cbca11ee812228c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Fischl,Kuki Shinobu,2024-02-07 12:02:38+00:00
722f4b03cbca11ee9bc428c2dd2980ba,11,11-1,11-1-1,Kaeya,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-01 02:17:40+00:00
722f4b03cbca11ee9bc428c2dd2980ba,11,11-1,11-1-2,Xiao,Venti,Faruzan,Zhongli,2024-02-01 02:19:05+00:00
722f4b03cbca11ee9bc428c2dd2980ba,11,11-2,11-2-1,Kaeya,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-01 02:19:51+00:00
722f4b03cbca11ee9bc428c2dd2980ba,11,11-2,11-2-2,Xiao,Venti,Faruzan,Zhongli,2024-02-01 02:21:04+00:00
722f4b03cbca11ee9bc428c2dd2980ba,11,11-3,11-3-1,Kaeya,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-01 02:22:02+00:00
722f4b03cbca11ee9bc428c2dd2980ba,11,11-3,11-3-2,Xiao,Venti,Faruzan,Zhongli,2024-02-01 02:22:58+00:00
722f4b03cbca11ee9bc428c2dd2980ba,12,12-1,12-1-1,Kaeya,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-01 02:31:00+00:00
722f4b03cbca11ee9bc428c2dd2980ba,12,12-1,12-1-2,Yoimiya,Xiangling,Bennett,Zhongli,2024-02-01 02:32:25+00:00
722f4b03cbca11ee9bc428c2dd2980ba,12,12-2,12-2-1,Kaeya,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-01 03:10:51+00:00
722f4b03cbca11ee9bc428c2dd2980ba,12,12-2,12-2-2,Yoimiya,Xiangling,Bennett,Zhongli,2024-02-01 03:11:56+00:00
722f4b03cbca11ee9bc428c2dd2980ba,12,12-3,12-3-1,Kaeya,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-01 02:37:56+00:00
722f4b03cbca11ee9bc428c2dd2980ba,12,12-3,12-3-2,Yoimiya,Xiangling,Bennett,Zhongli,2024-02-01 02:39:31+00:00
722f4b04cbca11eead6928c2dd2980ba,11,11-1,11-1-1,Noelle,Navia,Furina,Albedo,2024-02-02 04:51:21+00:00
722f4b04cbca11eead6928c2dd2980ba,11,11-1,11-1-2,Ganyu,Venti,Kaedehara Kazuha,Shenhe,2024-02-02 04:51:57+00:00
722f4b04cbca11eead6928c2dd2980ba,11,11-2,11-2-1,Noelle,Navia,Furina,Albedo,2024-02-02 04:52:21+00:00
722f4b04cbca11eead6928c2dd2980ba,11,11-2,11-2-2,Ganyu,Venti,Kaedehara Kazuha,Shenhe,2024-02-02 04:53:03+00:00
722f4b04cbca11eead6928c2dd2980ba,11,11-3,11-3-1,Noelle,Navia,Furina,Albedo,2024-02-02 04:53:44+00:00
722f4b04cbca11eead6928c2dd2980ba,11,11-3,11-3-2,Ganyu,Venti,Kaedehara Kazuha,Shenhe,2024-02-02 04:54:12+00:00
722f4b04cbca11eead6928c2dd2980ba,12,12-1,12-1-1,Noelle,Navia,Furina,Albedo,2024-02-02 04:57:25+00:00
722f4b04cbca11eead6928c2dd2980ba,12,12-1,12-1-2,Ganyu,Kaedehara Kazuha,Layla,Shenhe,2024-02-02 04:58:28+00:00
722f4b04cbca11eead6928c2dd2980ba,12,12-2,12-2-1,Noelle,Navia,Furina,Albedo,2024-02-02 04:59:56+00:00
722f4b04cbca11eead6928c2dd2980ba,12,12-2,12-2-2,Ganyu,Kaedehara Kazuha,Layla,Shenhe,2024-02-02 05:00:55+00:00
722f4b04cbca11eead6928c2dd2980ba,12,12-3,12-3-1,Noelle,Navia,Furina,Albedo,2024-02-02 05:02:06+00:00
722f4b04cbca11eead6928c2dd2980ba,12,12-3,12-3-2,Ganyu,Kaedehara Kazuha,Layla,Shenhe,2024-02-02 05:02:59+00:00
722f4b05cbca11eeb17c28c2dd2980ba,11,11-1,11-1-1,Nilou,Furina,Kaedehara Kazuha,Jean,2024-01-31 22:28:31+00:00
722f4b05cbca11eeb17c28c2dd2980ba,11,11-1,11-1-2,Xiao,Zhongli,Faruzan,Bennett,2024-01-31 22:29:34+00:00
722f4b05cbca11eeb17c28c2dd2980ba,11,11-2,11-2-1,Nilou,Furina,Kaedehara Kazuha,Jean,2024-01-31 22:30:20+00:00
722f4b05cbca11eeb17c28c2dd2980ba,11,11-2,11-2-2,Xiao,Zhongli,Faruzan,Bennett,2024-01-31 22:31:39+00:00
722f4b05cbca11eeb17c28c2dd2980ba,11,11-3,11-3-1,Nilou,Furina,Kaedehara Kazuha,Jean,2024-01-31 22:32:40+00:00
722f4b05cbca11eeb17c28c2dd2980ba,11,11-3,11-3-2,Xiao,Zhongli,Faruzan,Bennett,2024-01-31 22:33:37+00:00
722f4b05cbca11eeb17c28c2dd2980ba,12,12-1,12-1-1,Nilou,Furina,Kaedehara Kazuha,Jean,2024-02-14 01:56:55+00:00
722f4b05cbca11eeb17c28c2dd2980ba,12,12-1,12-1-2,Tighnari,Zhongli,Nahida,Fischl,2024-02-14 01:58:44+00:00
722f4b05cbca11eeb17c28c2dd2980ba,12,12-2,12-2-1,Nilou,Furina,Kaedehara Kazuha,Jean,2024-02-14 02:00:42+00:00
722f4b05cbca11eeb17c28c2dd2980ba,12,12-2,12-2-2,Tighnari,Zhongli,Nahida,Fischl,2024-02-14 02:02:05+00:00
722f4b05cbca11eeb17c28c2dd2980ba,12,12-3,12-3-1,Nilou,Furina,Kaedehara Kazuha,Jean,2024-02-14 02:04:08+00:00
722f4b05cbca11eeb17c28c2dd2980ba,12,12-3,12-3-2,Tighnari,Zhongli,Nahida,Fischl,2024-02-14 02:05:51+00:00
722f4b06cbca11eea83e28c2dd2980ba,11,11-1,11-1-1,Zhongli,Navia,Xiangling,Bennett,2024-02-04 01:09:00+00:00
722f4b06cbca11eea83e28c2dd2980ba,11,11-1,11-1-2,Venti,Nahida,Xingqiu,Raiden Shogun,2024-02-04 01:10:04+00:00
722f4b06cbca11eea83e28c2dd2980ba,11,11-2,11-2-1,Zhongli,Navia,Xiangling,Bennett,2024-02-04 01:10:39+00:00
722f4b06cbca11eea83e28c2dd2980ba,11,11-2,11-2-2,Venti,Nahida,Xingqiu,Raiden Shogun,2024-02-04 01:12:14+00:00
722f4b06cbca11eea83e28c2dd2980ba,11,11-3,11-3-1,Zhongli,Navia,Xiangling,Bennett,2024-02-04 01:13:04+00:00
722f4b06cbca11eea83e28c2dd2980ba,11,11-3,11-3-2,Venti,Nahida,Xingqiu,Raiden Shogun,2024-02-04 01:13:59+00:00
722f4b06cbca11eea83e28c2dd2980ba,12,12-1,12-1-1,Kaedehara Kazuha,Tartaglia,Xiangling,Bennett,2024-02-10 03:58:46+00:00
722f4b06cbca11eea83e28c2dd2980ba,12,12-1,12-1-2,Xingqiu,Alhaitham,Nahida,Raiden Shogun,2024-02-10 04:00:01+00:00
722f4b06cbca11eea83e28c2dd2980ba,12,12-2,12-2-1,Kaedehara Kazuha,Tartaglia,Xiangling,Bennett,2024-02-10 04:01:09+00:00
722f4b06cbca11eea83e28c2dd2980ba,12,12-2,12-2-2,Xingqiu,Alhaitham,Nahida,Raiden Shogun,2024-02-10 04:02:14+00:00
722f4b06cbca11eea83e28c2dd2980ba,12,12-3,12-3-1,Zhongli,Navia,Xiangling,Bennett,2024-02-10 03:48:46+00:00
722f4b06cbca11eea83e28c2dd2980ba,12,12-3,12-3-2,Xingqiu,Tighnari,Nahida,Raiden Shogun,2024-02-10 03:50:02+00:00
722f4b07cbca11ee933028c2dd2980ba,11,11-1,11-1-1,Yae Miko,Raiden Shogun,Nahida,Baizhu,2024-02-01 14:56:58+00:00
722f4b07cbca11ee933028c2dd2980ba,11,11-1,11-1-2,Kamisato Ayaka,Ganyu,Shenhe,Kaedehara Kazuha,2024-02-01 14:57:33+00:00
722f4b07cbca11ee933028c2dd2980ba,11,11-2,11-2-1,Yae Miko,Raiden Shogun,Nahida,Baizhu,2024-02-01 14:59:09+00:00
722f4b07cbca11ee933028c2dd2980ba,11,11-2,11-2-2,Kamisato Ayaka,Ganyu,Shenhe,Kaedehara Kazuha,2024-02-01 14:59:46+00:00
722f4b07cbca11ee933028c2dd2980ba,11,11-3,11-3-1,Yae Miko,Raiden Shogun,Nahida,Baizhu,2024-02-01 15:00:21+00:00
722f4b07cbca11ee933028c2dd2980ba,11,11-3,11-3-2,Kamisato Ayaka,Ganyu,Shenhe,Kaedehara Kazuha,2024-02-01 15:00:47+00:00
722f4b07cbca11ee933028c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Yae Miko,Nahida,Baizhu,2024-02-01 15:03:19+00:00
722f4b07cbca11ee933028c2dd2980ba,12,12-1,12-1-2,Hu Tao,Yelan,Xingqiu,Zhongli,2024-02-01 15:04:27+00:00
722f4b07cbca11ee933028c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Yae Miko,Nahida,Baizhu,2024-02-01 15:05:19+00:00
722f4b07cbca11ee933028c2dd2980ba,12,12-2,12-2-2,Hu Tao,Yelan,Xingqiu,Zhongli,2024-02-01 15:06:22+00:00
722f4b07cbca11ee933028c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Yae Miko,Nahida,Baizhu,2024-02-01 15:07:38+00:00
722f4b07cbca11ee933028c2dd2980ba,12,12-3,12-3-2,Hu Tao,Yelan,Xingqiu,Zhongli,2024-02-01 15:08:28+00:00
722f4b08cbca11eeb58d28c2dd2980ba,11,11-1,11-1-1,Xiao,Xianyun,Zhongli,Faruzan,2024-02-04 10:10:48+00:00
722f4b08cbca11eeb58d28c2dd2980ba,11,11-1,11-1-2,Ganyu,Furina,Venti,Charlotte,2024-02-04 10:12:14+00:00
722f4b08cbca11eeb58d28c2dd2980ba,11,11-2,11-2-1,Xiao,Xianyun,Zhongli,Faruzan,2024-02-04 10:13:00+00:00
722f4b08cbca11eeb58d28c2dd2980ba,11,11-2,11-2-2,Ganyu,Furina,Venti,Charlotte,2024-02-04 10:13:44+00:00
722f4b08cbca11eeb58d28c2dd2980ba,11,11-3,11-3-1,Xiao,Xianyun,Zhongli,Faruzan,2024-02-04 10:14:29+00:00
722f4b08cbca11eeb58d28c2dd2980ba,11,11-3,11-3-2,Ganyu,Furina,Venti,Charlotte,2024-02-04 10:15:02+00:00
